symbol,timeframe,timestamp,formatted_date,open,high,low,close,volume_units,volume_usd,price_change_1h_pct,price_change_last_7_candles_pct,price_change_last_14_candles_pct,price_change_last_30_candles_pct,volatility_last_7_candles,volatility_last_14_candles,volatility_last_30_candles,candle_range_pct,volume_change_1h_pct,volume_change_last_7_candles_pct,volume_change_last_14_candles_pct,volume_change_last_30_candles_pct,volume_vs_30_candles_avg_pct,rsi,macd_line,macd_signal,macd_histogram,ema_20,ema_50,ema_100,ema_200,gap_ema_20_pct,gap_ema_50_pct,gap_ema_100_pct,gap_ema_200_pct,bb_mid,bb_upper,bb_lower,band_width_pct,gap_bb_mid_pct,gap_bb_upper_pct,gap_bb_lower_pct
NASDAQ:COST,1H,1722537000,2024-08-01_18:30,812.95,815.14,811.68,814.72,16997.0,13847795.84,0.21649281637472825,-0.4289747381543076,1.1810583574471245,-0.8566978193146373,0.34180703276186036,0.48140254846261143,0.4415445338715895,0.4256104311458314,89.85507449843081,-48.51988695435464,-6.7771872885121,22.940009277384473,-8.121823862943577,46.00350995576201,-1.7710286241377844,-1.8626978627256892,0.09166923858790477,816.5701211700863,822.3913261193828,831.3110689764202,836.2340547367188,-0.22657223453573877,-0.9328072750452606,-1.9957714501321957,-2.572731236530698,815.7175000000008,825.9471194941498,805.4878805058518,2.508127996309751,-0.12228498223965285,-1.359302457647141,1.1461525018043017
NASDAQ:COST,1H,1722540600,2024-08-01_19:30,814.8,817.68,814.36,816.65,29117.0,23778398.05,0.23689120188530416,-0.6230453776604165,0.850869393400512,0.13978982477222673,0.30647348026174154,0.46517486029995886,0.4222403556421807,0.40746195385369866,71.71251168590308,-48.22483247018695,-1.7901416679718112,79.97470898882125,54.16372079259298,48.69405493948221,-1.5653486828520045,-1.8032280267509522,0.23787934389894771,816.5777286776971,822.1661760754855,831.0207507788673,836.0391885204331,0.008850513523054113,-0.6709320130166818,-1.7292890418679017,-2.319172209468649,815.5440000000008,825.5850266404804,805.5029733595212,2.4624119950559535,0.1356150005394188,-1.0822660721984403,1.3838591549808599
NASDAQ:COST,1H,1722605400,2024-08-02_13:30,813.49,830.21,813.0,814.37,71955.0,58597993.35,-0.27918937121165405,-0.43889676756810014,-0.4035857986718303,-0.17406440382941188,0.2798879526707706,0.3959863086730278,0.4252676386397539,2.115576098046692,146.4337304253345,145.33969805101498,214.0429440778514,338.9766666150739,246.0696467878379,45.791239979061245,-1.5682450401596952,-1.7562314294327008,0.1879863892730056,816.3674688036307,821.8604436803685,830.691032941662,835.8235747043094,-0.2446776580352877,-0.9114009243254907,-1.9647537164167506,-2.566758745934998,815.5250000000008,825.5733998723856,805.4766001276159,2.464277581284406,-0.14162655957827994,-1.3570446763567465,1.1041164784892619
NASDAQ:COST,1H,1722609000,2024-08-02_14:30,814.3,814.95,805.25,808.83,40913.0,33091661.790000003,-0.680280462197768,-0.6522219765642207,-1.937415889720045,-1.0774913164717903,0.3294833525124365,0.34183012257869927,0.4397200123145911,1.1912071718040091,-43.527653596690946,116.04207729737581,58.053675689563654,175.58331729328543,87.64528863308058,39.61206497742509,-1.9945798495584768,-1.803901113457856,-0.1906787361006208,815.6496146318564,821.3494458889814,830.2581412002429,835.5549819211819,-0.8360961017476064,-1.5242532824054054,-2.5809010640071266,-3.1984707768402565,815.2755000000008,825.7208118189608,804.8301881810407,2.5624005183425758,-0.790591646627516,-2.0455838798288704,0.4969758686610762
NASDAQ:COST,1H,1722612600,2024-08-02_15:30,808.85,818.21,806.17,817.21,18492.0,15111847.32,1.0360644387572167,0.6205597350308528,-0.8961920931360643,-0.13442338478081767,0.5041107066562068,0.45696193661116136,0.4797233439115098,1.4885331025530169,-54.333368278994485,-17.596306881302453,3.2990032023971563,-27.6875932818297,-13.361170984648233,50.494384901798085,-1.637382565189455,-1.7705974038041759,0.13321483861472094,815.7982227621558,821.1871146776489,829.9997621665748,835.3724447876378,0.17305470868326014,-0.4843128449732227,-1.540935642341538,-2.1741733164606516,815.6220000000008,825.8387384225832,805.4052615774183,2.5052630808346166,0.19469803413827508,-1.0448454427149725,1.4656892605173324
NASDAQ:COST,1H,1722616200,2024-08-02_16:30,817.03,820.76,815.29,817.205,12065.0,9859578.325000001,-0.0006118378384987276,0.3321055862492377,-0.23987694861871386,0.09860362567369718,0.49804625075496883,0.42611775164395854,0.47781802899369336,0.669498060046758,-34.75596916631632,44.60719793311398,-6.443382462890372,5.438244521019142,-43.52821695523495,50.48853868683341,-1.3392663729893002,-1.6843311976412008,0.3450648246519006,815.9322015467123,821.0309533177411,829.7464005395138,835.191674192736,0.15599316350977768,-0.46599379746654224,-1.5114739312347956,-2.15359835933723,816.0777500000007,825.7061395198189,806.4493604801826,2.3596745579249365,0.13813022104809505,-1.029559926097022,1.3337030254960156
NASDAQ:COST,1H,1722619800,2024-08-02_17:30,817.205,820.4,815.22,820.4,14808.0,12148483.2,0.390966770883675,0.9151741783113487,0.09516605256093955,-0.10958236941434035,0.49985679742141736,0.43872864523664,0.47054274402751006,0.6338678789287816,23.215038204993395,66.55727811328961,64.9832167081837,35.06001682557637,-30.83470621958866,54.14221686824921,-0.8355654660177834,-1.5145780513165172,0.6790125852987339,816.3577061613112,821.0062100503787,829.5613233011077,835.0444933549973,0.4951620849757808,-0.07383745006527599,-1.1043575735488327,-1.753738090788362,816.8372500000007,825.2344694651116,808.4400305348898,2.056032450799929,0.43616399717315196,-0.5858298028007919,1.4793885771832742
NASDAQ:COST,1H,1722623400,2024-08-02_18:30,820.05,822.5,819.02,820.57,19683.0,16151279.31,0.020721599219901604,0.718038098978793,0.285983158769543,0.04999024580570643,0.49979442847709327,0.435962724407082,0.4698738167256098,0.42436436802634214,32.94893727967621,16.6342968701653,-39.956532121245296,141.7782637210796,-9.669082997021963,54.33531043246647,-0.4178446361567012,-1.295231368284554,0.8773867321278528,816.758877003091,820.9891037738932,829.3832772951451,834.9004685454948,0.46661543623413976,-0.05104864022758365,-1.062630214089643,-1.7164283750445528,817.3777500000008,825.258988782388,809.4965112176136,1.928420190636992,0.39054769964062014,-0.5681839090666797,1.3679476846330234
NASDAQ:COST,1H,1722627000,2024-08-02_19:30,821.0,823.6,818.51,822.08,38482.0,31635282.560000002,0.18401842621592196,0.6649115288067182,0.03772345060054019,0.8278856413967352,0.4981182991479701,0.42373963024743533,0.45775894929446237,0.6199756394640721,95.86858695715293,33.04211029472611,-31.117224509706915,244.95543165471457,69.81795775323538,56.1033768082295,0.034647120984118374,-1.0292556704308196,1.063902791414938,817.2656506218442,821.0318840180543,829.238657942766,834.7729016942959,0.5890801081010414,0.12765837750616962,-0.8632807786030764,-1.520521529691936,817.5982500000008,825.7422412048666,809.454258795135,1.9921743239704213,0.5481604198638186,-0.44350900585185354,1.5597843939518325
NASDAQ:COST,1H,1722864600,2024-08-05_13:30,796.89,810.46,792.85,802.88,84488.0,67833725.44,-2.33553912028027,-1.4109065903704716,-1.8436109345200304,-1.7162443383523054,0.9931338477774339,0.7327401802395943,0.6227675648801645,2.209840755938713,114.42427552636974,15.76117467851823,184.00811641658464,449.4837181274015,231.24260909714107,36.66445262681541,-1.142855315683164,-1.0519755994812885,-0.09087971620187552,815.8955886578591,820.3200454291109,828.7167043201371,834.45555938888,-1.5952517501987753,-2.1260050301450324,-3.1176763042725195,-3.783971361159681,816.5017500000008,826.2197154632605,806.7837845367411,2.3803906025332324,-1.668306283483263,-2.824879995773759,-0.48386997998263986
NASDAQ:COST,1H,1722868200,2024-08-05_14:30,803.195,806.92,797.6,804.63,32587.0,26220477.81,0.21796532483060982,-0.5192685731241479,-1.1681037659370614,-1.4163368823435791,0.9804539102002792,0.7314789935687631,0.6246606068308705,1.1603657891296555,-61.345956395698146,-20.764094664101798,71.18289585305672,61.92267288382407,25.982431610385348,38.74763637814712,-1.9127748279930756,-1.224135445183646,-0.6886393828094297,814.8226754523487,819.70474952993,828.2397398781542,834.1587876536673,-1.2509071923765767,-1.8390462588602603,-2.850592496518884,-3.539948039956073,815.5032500000009,825.7756500479261,805.2308499520757,2.519278751599136,-1.3333178010021274,-2.560701571510234,-0.07461834728655163
NASDAQ:COST,1H,1722871800,2024-08-05_15:30,804.4,809.13,799.5,808.52,28742.0,23238481.84,0.48345202142599536,-1.0633741633117624,-0.44941330017114367,-1.414427157001417,0.9078152763757699,0.7438433988862175,0.6247154495758073,1.1971655892590745,-11.372775094368118,53.776579050297066,26.71758028903814,58.866704118270086,10.13585999394762,43.218421039344605,-2.1838767270620565,-1.416083701559328,-0.7677930255027285,814.222420647363,819.2661319013054,827.8492499795768,833.9036753387055,-0.7003517101419582,-1.311677790996483,-2.334875580312925,-3.043957724301368,814.9707500000009,825.527838743809,804.4136612561928,2.5907896065737535,-0.7915314752094935,-2.060238061709645,0.5104760077538528
NASDAQ:COST,1H,1722875400,2024-08-05_16:30,808.33,808.34,800.22,801.32,22420.0,17965594.400000002,-0.8905160045515179,-1.9438207059428159,-1.6181706568446839,-1.6483583921448237,0.9399547413580064,0.7694510010073584,0.6337468436303503,1.0045402249081445,-22.690326658619615,82.21463238895666,163.49547412179456,46.973525618083926,-15.619740113195968,37.72925124117155,-2.9457499901269557,-1.7220169592728536,-1.2237330308541021,812.9936186809475,818.5623620228228,827.323918296813,833.5794596636936,-1.4358807268238452,-2.1064200875561343,-3.1431362881840044,-3.86999215128316,814.0557500000008,825.9321430864915,802.1793569135101,2.9178328600935917,-1.56448130241703,-2.9799231441116145,-0.10712777711166031
NASDAQ:COST,1H,1722879000,2024-08-05_17:30,801.31,802.34,799.65,800.91,28852.0,23107855.32,-0.05116557679829305,-2.375670404680645,-1.482237748474718,-1.5863458750092256,0.9073329901554431,0.7693028609789387,0.6336463416678978,0.33570029077386465,28.62282652891238,90.21185558374893,216.8116893090735,73.34742056252954,6.895962167757413,37.43765464749917,-3.5417959940651826,-2.085972766231319,-1.4558232278338634,811.8427978541906,817.8701125317317,826.8008704097474,833.2543904133086,-1.3466643891018684,-2.0736926648696583,-3.131451760194252,-3.881694568361675,813.1897500000008,826.1946015848752,800.1848984151264,3.1984789736649653,-1.5100719112606644,-3.060368772244719,0.09061675449132929
NASDAQ:COST,1H,1722882600,2024-08-05_18:30,800.59,801.5,796.35,799.67,35080.0,28052423.599999998,-0.15482388782759726,-2.5470100052402707,-1.8472604084839046,-1.3094239028483998,0.8994433290334921,0.7641930934439236,0.6299761690636536,0.6432755842566079,21.397781020900027,73.68545897557138,102.57681384187707,235.34147709105758,25.945956962315442,36.51839446901356,-4.06733863539489,-2.4822459400640335,-1.5850926953308564,810.6834837728392,817.1563826285266,826.2636254511385,832.9202173743702,-1.3585430064004222,-2.1399065099728634,-3.2185400194300566,-3.992005078131671,812.0847500000008,825.725668398149,798.4438316018526,3.3594814822340093,-1.5287505398914103,-3.1554872756584174,0.15356977530747576
NASDAQ:COST,1H,1722886200,2024-08-05_19:30,799.69,802.79,796.9,801.58,37113.0,29749038.540000003,0.23884852501657958,-2.493674581549241,-1.8453437825261665,-0.8056033362620488,0.9044050129878314,0.7642604060654089,0.6304536222679427,0.736535407470393,6.048015544724646,-5.962469329687566,25.10951527283396,150.23121556425411,30.086104468774792,39.00287470809092,-4.280372458255556,-2.841871243702338,-1.4385012145532179,809.8164853182831,816.5455440940746,825.7748407887398,832.6083744154212,-1.017080470403839,-1.8327874302073628,-2.929956156769077,-3.7266469289606072,811.2657500000007,825.3568057711458,797.1746942288556,3.473844611619575,-1.193905942658205,-2.880791144495458,0.5526148538126728
NASDAQ:COST,1H,1722951000,2024-08-06_13:30,805.46,822.22,805.46,820.82,51197.0,42023521.54,2.4002594875121646,2.23445595854923,0.7920232818006613,1.9386247065982805,0.9411058111260742,1.0015875863271024,0.7625108263192996,2.080798549896952,41.260099829767455,-38.04922069749735,-28.285050156926577,182.90068132609022,76.75982524970304,57.18192429468541,-2.863685311399877,-2.846234057241846,-0.01745125415803095,810.8644390974943,816.7131698158755,825.6767251295568,832.4910771575563,1.227771304607525,0.5028485318842599,-0.5882114611859308,-1.4019462163373348,811.5997500000008,826.2529443529373,796.9465556470642,3.6109410711219545,1.1360587530983437,-0.6575400898803428,2.9956142207744785
NASDAQ:COST,1H,1722954600,2024-08-06_14:30,820.5,829.0,819.51,821.58,28828.0,23684508.240000002,0.0925903364927744,2.1065582938742087,1.5763510255554318,1.4596917605216424,0.9440765372313873,0.9802598338779881,0.7569182266275619,1.1566118220597208,-43.639877449451845,-9.671713797041583,-28.427564652684673,-2.177926619654917,-0.30423741266102217,57.71798099834725,-1.6604838680069633,-2.6090840193948694,0.9486001513879061,811.8849687072567,816.9040259015275,825.5956018596645,832.3825092256403,1.1941385376527538,0.5724018918026776,-0.4863884752558351,-1.2977818618137205,812.0702500000009,827.3570634267514,796.7834365732504,3.7648992625331426,1.1710501646870002,-0.6982551648044109,3.112083194574549
NASDAQ:COST,1H,1722958200,2024-08-06_15:30,821.4,828.45,821.3,827.77,22602.0,18709257.54,0.7534263248861877,2.3808934843912333,1.2922015149104813,1.235217141389561,0.9561122063125782,0.9638891028129994,0.7488304105781112,0.8704650596542599,-21.006350014046156,-19.490190156070888,23.805231377893506,0.26811471646305285,-21.25220594280292,61.901599446380025,-0.20509260759365588,-2.1282857370346266,1.9231931294409708,813.3978288303751,817.3301425328401,825.638659248582,832.3366136114548,1.7669301122049081,1.2773121807067573,0.258144495481558,-0.5486498535298837,812.7337500000008,829.4681884054207,795.9993115945808,4.118061642061729,1.850083129930212,-0.20473219216343524,3.991295965039807
NASDAQ:COST,1H,1722961800,2024-08-06_16:30,827.86,831.83,827.83,831.41,19789.0,16452772.49,0.4397356753687602,3.755054160634942,1.7382419343983366,0.8001842848656081,0.8140515831227387,0.9673885679510358,0.7367705998126505,0.48317348343922883,-12.060794209367643,-8.420661606386938,66.87095479816068,-21.417631310541854,-30.31137763619636,64.14808742556326,1.2278788084862526,-1.4570528279304509,2.6849316364167035,815.1132737036728,817.8822938060621,825.7529432238576,832.32739357552,1.999320440738117,1.6539918147617467,0.6850786088701503,-0.11022027901533567,813.6562500000008,832.2677418462989,795.0447581537027,4.574780036728804,2.1819718093481315,-0.10306080641743237,4.573986743934604
NASDAQ:COST,1H,1722965400,2024-08-06_17:30,831.73,833.09,827.6,830.03,22293.0,18503858.79,-0.1659830889693407,3.635864204467419,1.1738176499268644,0.658501091438267,0.82668067831775,0.967202259471585,0.7375500337107206,0.6600699746311914,12.46650861577676,-19.923945629065855,52.314148897205534,26.485539982607147,-22.050069302440114,62.640050957399325,2.226498820417987,-0.7203424982607632,2.9468413186787505,816.5339143033231,818.3586744411185,825.8376374174446,832.3045339379527,1.6528505993767502,1.426187064840749,0.5076497355661438,-0.27328145470877135,814.4217500000008,834.3575793718848,794.4859206281168,4.895701612066221,1.9164824613290583,-0.5186720273030466,4.47384635133398
NASDAQ:COST,1H,1722969000,2024-08-06_18:30,830.38,831.85,824.64,826.77,25968.0,21469563.36,-0.3927568883052409,3.388897920392165,0.7555723460521261,0.927768350891759,0.8578222707751045,0.9750886584483952,0.7308581095094387,0.8682771743057439,16.027492447157833,-23.466279897470248,32.92794303115794,103.72268080341682,-10.923909341673436,59.105154589270946,2.723463230673133,-0.03158135247398397,2.7550445831471166,817.5087796077685,818.6885303453884,825.8561000428417,832.2494639485203,1.132858829562043,0.9871238395390995,0.11066091987585432,-0.6583920069498863,814.9277500000007,835.565482063993,794.2900179360084,5.064923133122484,1.4531656333950131,-1.052638273456041,4.08918421868022
NASDAQ:COST,1H,1722972600,2024-08-06_19:30,825.94,826.68,816.46,816.83,39821.0,32526987.430000003,-1.202269071204802,1.9024925771601087,-0.6386239782016349,-0.3404016495449066,1.0439430759698576,1.0263591908079317,0.7637294964158468,1.2373780177736775,51.50278971486267,9.33794511128426,2.8187036683133107,341.7347357428175,30.414253763888706,49.86509625083192,2.288851720409525,0.43250526210271784,1.8563464583068072,817.4441339308381,818.6156468024319,825.6773653885281,832.096036446545,-0.07512855072858589,-0.21813006010900562,-1.0715281488145003,-1.8346483792590036,815.0507500000007,835.7030371068861,794.3984628931153,5.067730348542197,0.21829928995211204,-2.258342529449512,2.823713558708496
NASDAQ:COST,1H,1723037400,2024-08-07_13:30,824.41,832.59,821.86,829.44,28099.0,23306434.560000002,1.5437728780774473,1.05016934285227,3.30809087285772,1.3700304315412581,0.8121384304225748,0.8829918090718537,0.8120766294194351,1.3015368566611296,-28.347392729939024,-44.539549028950795,-65.64181841875262,-13.356760909631088,-6.103918581989921,58.688459033979086,2.92818627253439,0.9316414641890522,1.9965448083453377,818.5865973659965,819.0401312415522,825.7518730045969,832.0696082231963,1.325871040269544,1.269763026468931,0.44663864727106267,-0.31603224023666565,816.0812500000008,837.4339968665125,794.728503133489,5.232995333862102,1.6369387239321198,-0.9545823188960794,4.367717620501735
NASDAQ:COST,1H,1723041000,2024-08-07_14:30,828.84,833.75,827.4,829.83,25713.0,21337418.790000003,0.04701967592592428,1.004162710874169,3.13187427761829,0.9808097156138651,0.8127761336086595,0.8843461242165956,0.8089429426295188,0.7661309782346439,-8.448378343461211,-9.909808665717094,-18.623074130776093,-53.53982929451251,-11.101096153971508,58.92920623735071,3.4268308786432726,1.4306793470798964,1.9961515315633762,819.6573976168539,819.4632633497266,825.8326279946049,832.047323564259,1.241079799038337,1.2650642333735902,0.48404142315157817,-0.26649007832398375,816.7122500000007,838.8910228412851,794.5334771587163,5.431233054551191,1.6061654517854125,-1.0801191805099803,4.442421100682315
NASDAQ:COST,1H,1723044600,2024-08-07_15:30,829.62,830.62,821.9,823.89,14409.0,11871431.01,-0.7158092621380348,-0.46872923638208625,1.9010043041606892,0.7249743263729216,0.8185354206131781,0.9127316247090377,0.8153737033689733,1.0510836286492644,-44.36332188613336,-36.54782406720775,-48.9147738146736,-50.29636455244152,-49.70043482897072,53.78781903380628,3.304608494499007,1.8054651765637186,1.4991433179352884,820.060502605725,819.6368608654236,825.7941601135236,831.9661561656097,0.46697742204469633,0.5189053027807514,-0.23058532083368835,-0.9707313339320645,817.0465000000006,839.4453064636525,794.6476935363487,5.48287189618997,0.8375900270057305,-1.8530458558619702,3.67990830420924
NASDAQ:COST,1H,1723048200,2024-08-07_16:30,823.84,824.71,818.25,820.43,7663.0,6286955.09,-0.4199589751059045,-1.320648055712587,2.3848150551589753,0.772594394084551,0.7980150982960382,0.8823697380896441,0.8144658271614217,0.7841328413284178,-47.041303742538446,-61.78786831325108,-65.00558261517916,-58.955012711710964,-73.01788049977448,50.996774498231055,2.8951794642492814,2.0234080341008314,0.87177143014845,820.0956928337512,819.6679643608971,825.6879391211767,831.8513685420713,0.04076440946709711,0.09296882057565489,-0.6367949526758283,-1.373005920767892,817.0480000000007,839.4477085694194,794.6482914305819,5.483082651060581,0.4139291693999941,-2.2655024696927604,3.24441754263436
NASDAQ:COST,1H,1723051800,2024-08-07_17:30,820.28,820.94,810.81,814.32,16033.0,13055992.56,-0.7447314213278281,-1.8927026733973378,1.6743454320710296,0.2647229028405495,0.8212419127498257,0.9124843314727185,0.8249730854797906,1.2349441654069475,107.66797874485852,-29.44178450466871,-43.49976499679764,-28.80671823289448,-43.54008103203583,46.416370316242244,2.054000828421181,2.0295265929649013,0.02447423545627947,819.5456268495844,819.4582402683129,825.4628314158068,831.6769270640408,-0.637624883640978,-0.6270289339735567,-1.3498889340292826,-2.0869795108196176,816.7355000000007,839.1043135357068,794.3666864642946,5.477615099553295,-0.2957505826550495,-2.953662987534153,2.5118517525599056
NASDAQ:COST,1H,1723055400,2024-08-07_18:30,814.05,814.66,810.29,814.66,14989.0,12210938.74,0.041752627959514454,-1.4647362628058607,1.8745232408368464,0.019643953345606896,0.8259681175371087,0.9096120555042218,0.8234246055498501,0.5368220625268724,-6.472536010697606,-43.124419741343075,-56.471002598149845,79.09382907856856,-47.60179041236668,46.70323976226433,1.3986728279470526,1.9033558399613315,-0.5046830120142789,819.080329054386,819.270073983281,825.2489139620285,831.5076044066872,-0.5396697854396278,-0.5627050382625253,-1.28311758826692,-2.0261515730464805,816.3645000000007,838.612242784268,794.1167572157334,5.450443468393661,-0.20879153858365146,-2.8561761398503362,2.5869297678962964
NASDAQ:COST,1H,1723059000,2024-08-07_19:30,814.29,816.88,809.28,810.7,25346.0,20548002.200000003,-0.4860923575479246,-0.7504621524674652,1.137752937947554,-0.27799645739027634,0.7358059698147414,0.9228694348860421,0.8274627930052757,0.9333284210784883,68.27536881083397,-36.827834904106886,-30.92885280184251,181.71577148807248,-13.467225605051155,43.76441147878482,0.5534024819579599,1.6333651683606571,-1.0799626864026972,818.2822024777778,818.9339926506033,824.9608166558497,831.3005635668196,-0.9265999498484329,-1.0054525425123297,-1.7286659399968676,-2.4781125467339717,816.7555000000008,838.3054767747985,795.205523225203,5.276971327355062,-0.7414091487600302,-3.293009235846182,1.9484870668345409
NASDAQ:COST,1H,1723123800,2024-08-08_13:30,822.21,839.56,820.45,839.56,66362.0,55714880.72,3.55988651782409,1.220100308641962,2.2830827708876362,3.048900235663776,1.410247782115791,1.150832955471892,1.0461568869445552,2.3242237384609647,171.14500075340652,139.053642360301,32.58022811574206,302.33753706178265,121.605341858863,62.35577914265439,2.187069276616512,1.744105990011828,0.442963286604684,820.308659384656,819.7428556839129,825.2499093953378,831.382747013916,2.346841081719782,2.4174830166166617,1.734031163377792,0.98357261026336,818.5020000000006,841.4542100024148,795.5497899975865,5.608345490277155,2.5727487532100466,-0.22511147723765385,5.532049729099546
NASDAQ:COST,1H,1723127400,2024-08-08_14:30,839.2,842.85,835.71,838.76,50328.0,42213113.28,-0.09528800800418726,1.0761240254027873,2.0910927724628094,2.7074021918814686,1.413086567112735,1.1527267517730762,1.0464664288564038,0.8508102955195407,-24.233682753184574,97.83608174660566,78.23090457376539,77.52715381093556,63.89636702620267,61.74639653304026,3.3782661182822267,2.0709380156659076,1.307328102616319,822.0659299194507,820.4886260492497,825.5174359419648,831.4561525162651,2.030745889467168,2.226889364539905,1.6041531627887007,0.878440488007817,820.0140000000007,844.0932154356228,795.9347845643786,5.8728791058743175,2.286058530707925,-0.631827781351192,5.380493008489385
NASDAQ:COST,1H,1723131000,2024-08-08_15:30,839.09,840.43,835.43,838.86,29638.0,24862132.68,0.011922361581384752,1.8169901321778426,1.3397441318240613,3.0072325846973746,1.3707566250700605,1.1409650180450464,1.0443036120409415,0.5958836358435925,-41.10329528388672,109.42827077087145,32.886794822537894,-57.57169954353053,0.9365373589837479,61.796655022632855,4.281018445874565,2.5129541017076393,1.768064344166926,823.6653651652173,821.209072086534,825.7816451312328,831.5298226404814,1.8447582571029768,2.149382966339915,1.5837546094511183,0.8815290997311475,821.8910000000008,845.6997655285688,798.0822344714327,5.793655248340243,2.0646290079827176,-0.8087699450045269,5.109469145817325
NASDAQ:COST,1H,1723134600,2024-08-08_16:30,838.55,838.58,833.84,835.0,20536.0,17147560.0,-0.4601482964976294,1.775898004704856,0.4317965865216959,3.2355377520616146,1.3737019856343617,1.1454395731687583,1.0395280449528919,0.565261463240118,-31.029408374953615,172.74825021853306,4.22292054680931,-48.18162923089636,-28.848239381847236,58.59643202818035,4.631596270103614,2.936682535386834,1.69491373471678,824.7448541971014,821.7498927890229,825.9641868118025,831.5643517684368,1.243432529552682,1.612425791259458,1.0939715465237623,0.4131548237074836,823.5955000000007,845.9911410712999,801.1998589287015,5.438504963006525,1.3847210189952825,-1.2992028565903848,4.218690342318993
NASDAQ:COST,1H,1723138200,2024-08-08_17:30,835.1,840.05,834.92,839.06,20783.0,17438183.98,0.48622754491017306,3.038117693290094,1.087912485090897,2.6737313542418604,1.3110551938890809,1.1494829724084878,1.0278479673094578,0.6142976888995324,1.6948415984548264,33.56459801781627,-5.759203105116209,15.394124958642053,-27.874402444347496,60.89057318795435,5.177358425609555,3.3848177134313784,1.7925407121781762,826.1082014164251,822.4287205227866,826.2235098452321,831.63893533293,1.5678089820883014,2.0222153071990756,1.5536340955938615,0.8923421393322618,825.5650000000007,846.0440932415048,805.0859067584967,4.961230973092139,1.6346380963339284,-0.8254999115644489,4.219933917150851
NASDAQ:COST,1H,1723141800,2024-08-08_18:30,839.34,839.7,834.19,834.77,24763.0,20671409.509999998,-0.5112864395871527,2.468514472295192,0.9676209828610134,2.1493994774872816,1.3486118099138769,1.1533918576204913,1.0334744515089538,0.6564681773774622,18.541067887047248,69.28599799035597,-3.7176063463267446,109.65814995947096,-15.757282988820076,57.27902098386236,5.203726400144319,3.7485994507739666,1.4551269493703525,826.9331346148608,822.9126922669911,826.3927472740394,831.6700902052391,0.9477024268460517,1.4408949873338175,1.0137132439259693,0.37273311031250855,827.2245000000006,844.8389219035183,809.6100780964829,4.2586799359829675,0.9121465817319692,-1.1918155807537745,3.1076591786841297
NASDAQ:COST,1H,1723145400,2024-08-08_19:30,834.26,840.67,833.33,839.29,43547.0,36548561.629999995,0.5414665117337688,3.5265819662020372,2.749654150802483,2.3025353486104323,1.303940936216012,1.1016909709799287,1.035353741082739,0.8798216383381581,76.8073029191322,77.8691732376785,12.363807772406396,200.84876464248634,44.168649513863336,59.97281688989234,5.525653144863668,4.104010189591907,1.4216429552717607,828.109978937255,823.55493962907,826.6481384171277,831.745910203197,1.350064767616091,1.9106266763474322,1.5292917258700887,0.907018562310684,828.1480000000007,846.2523691962759,810.0436308037255,4.3722545236540356,1.3454116896978858,-0.8227296548532501,3.6104683851728123
NASDAQ:COST,1H,1723210200,2024-08-09_13:30,838.55,850.89,837.6,850.09,57581.0,48949032.29,1.286801939734784,1.2542284053551964,2.4896315586419724,3.59749929926758,0.5905377974941527,1.081096388873518,1.0575923699084226,1.5848786595909565,33.92875152115803,-12.14370082564183,110.02368321926627,203.0659760783989,85.1009013608994,65.56070552130913,6.576443008733577,4.598496753420241,1.977946255313336,830.2033142765641,824.5955302318515,827.1123336959964,831.9284384598816,2.3953994619697565,3.091754543100693,2.7780587192221704,2.1830677616623215,829.5735000000008,849.7552375613367,809.3917624386648,4.865569491150791,2.473138305406242,0.03939516037865943,5.028249538729309
NASDAQ:COST,1H,1723213800,2024-08-09_14:30,850.35,852.5,848.06,850.76,31985.0,27211558.6,0.0788151842746014,1.4306833897658449,2.5222033428533495,3.488711560918639,0.5820265063026061,1.0808447479440062,1.0575600592840937,0.5221379431998653,-44.40838290983096,-35.53766475477546,27.52975825151341,-13.983513349722395,3.477586527670952,65.87894270652988,7.378213494572037,5.1544401016506,2.223773392921437,832.1610938692723,825.6215878698181,827.5806043158777,832.1158171816738,2.2350126997945687,3.044786194973582,2.8008626064023794,2.2405754623764853,830.7230000000006,852.8846823367576,808.5613176632437,5.335516733437481,2.4119953341847205,-0.2491171879106003,5.218983571797773
NASDAQ:COST,1H,1723217400,2024-08-09_15:30,850.64,853.99,848.45,848.48,28304.0,24015377.92,-0.2679956744557775,1.1467944591469381,2.9846217334838427,5.67955360701475,0.6031394532713772,1.060176222050054,0.9579789448212139,0.6512743346186358,-11.745672958255318,-3.405800986176693,102.29556065962433,-64.59669911356707,-3.305892839377082,63.72107651632625,7.740418707185427,5.671635822757565,2.0687828844278613,833.7152754055321,826.5179961886488,827.9944537353653,832.2786448714085,1.7709552685461012,2.6571718840515723,2.4741163630043026,1.9466263166099562,831.5765000000008,855.0540239536446,808.098976046357,5.646509720667607,2.0327053494175455,-0.7688431104326271,4.997039366539982
